2024-01-27 17:08:12,408 DEBUG   SenderThread:2881212 [sender.py:send():380] send: stats
2024-01-27 17:08:17,411 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:23,304 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:24,428 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:08:28,305 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:33,236 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-27 17:08:33,236 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: stop_status
2024-01-27 17:08:33,237 DEBUG   SenderThread:2881212 [sender.py:send_request():407] send_request: stop_status
2024-01-27 17:08:33,582 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:36,436 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:08:38,759 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:42,409 DEBUG   SenderThread:2881212 [sender.py:send():380] send: stats
2024-01-27 17:08:44,410 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:50,295 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:50,445 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:08:55,295 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:59,450 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-27 17:08:59,450 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: stop_status
2024-01-27 17:08:59,450 DEBUG   SenderThread:2881212 [sender.py:send_request():407] send_request: stop_status
2024-01-27 17:09:01,000 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:09:02,452 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:09:06,000 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:09:11,001 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:09:12,413 DEBUG   SenderThread:2881212 [sender.py:send():380] send: stats
2024-01-27 17:09:14,459 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
